Sender ID,Date,Message,Sentiment,Compound_Sentiment,Channel Name,Affiliated Channel
-1001323386230,2025-05-12 06:14:27+00:00,"Mumbai Cyber Fraud: Elderly Man Loses ₹6.42 Lakh Via UPI After Losing Mobile Phone In Dadar Market
https://ift.tt/W4yp2ob","{'neg': 0.367, 'neu': 0.633, 'pos': 0.0, 'compound': -0.8271}",-0.8271,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-12 03:09:28+00:00,"Reflected cross-site scripting vulnerability in Ricoh laser printers and MFPs which implement Web Image Monitor
https://ift.tt/GAiyJ8S","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.4588}",0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-12 03:04:27+00:00,"ISC Stormcast For Monday, May 12th, 2025 https://ift.tt/NduAaBf, (Mon, May 12th)
https://ift.tt/tvdIQWH","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-12 02:04:31+00:00,"Multiple Vulnerabilities in Google Android OS Could Allow for Remote Code Execution
https://ift.tt/OY8GX0s","{'neg': 0.11, 'neu': 0.759, 'pos': 0.131, 'compound': 0.0772}",0.0772,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-12 01:34:31+00:00,"UK SIM-Swap Fraud Surges 1,055% in 2024, Telecommunications Sector Under Attack
https://ift.tt/Fm5ticw","{'neg': 0.405, 'neu': 0.595, 'pos': 0.0, 'compound': -0.7783}",-0.7783,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-12 00:34:38+00:00,"Sneaky Email Attack Targets Spain, Italy, Portugal with RATty Trojan
https://ift.tt/TWXfFIz","{'neg': 0.353, 'neu': 0.647, 'pos': 0.0, 'compound': -0.5994}",-0.5994,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 18:44:46+00:00,"SECURITY AFFAIRS MALWARE NEWSLETTER ROUND 45
https://ift.tt/sIowjhc","{'neg': 0.38, 'neu': 0.401, 'pos': 0.219, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 18:44:45+00:00,"Security Affairs newsletter Round 523 by Pierluigi Paganini – INTERNATIONAL EDITION
https://ift.tt/GOuin8s","{'neg': 0.0, 'neu': 0.833, 'pos': 0.167, 'compound': 0.25}",0.25,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 17:14:21+00:00,"Mumbai News: 3 Held For Opening Fake Bank Accounts Under ‘Ladki Bahin’ Scheme For Cyber Fraud
https://ift.tt/EKQolqV","{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7845}",-0.7845,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 16:44:17+00:00,"Google will pay Texas $1.4 billion over its location tracking practices
https://ift.tt/dwrWKMI","{'neg': 0.113, 'neu': 0.887, 'pos': 0.0, 'compound': -0.1027}",-0.1027,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 15:59:29+00:00,"Bluetooth 6.1 enhances privacy with randomized RPA timing
https://ift.tt/QTdONPJ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 15:24:12+00:00,"ChatGPT is finally adding Download as PDF for Deep Research
https://ift.tt/2Sq9wJ1","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 15:24:11+00:00,"iClicker hack targeted students with malware via fake CAPTCHA
https://ift.tt/x9mqgon","{'neg': 0.591, 'neu': 0.409, 'pos': 0.0, 'compound': -0.8779}",-0.8779,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 11:49:16+00:00,"Identity theft fraud and java script turned off also attack due to apple iphone and college windows 10 mac. Laptop
https://ift.tt/IuK2mtY","{'neg': 0.264, 'neu': 0.736, 'pos': 0.0, 'compound': -0.7783}",-0.7783,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-11 06:39:26+00:00,"Mumbai Cyber Fraud Alert: Cops Bust ₹68.9 Lakh Share Market Scam; Retired Navy Officer's Identity Misused, 3 Held
https://ift.tt/E4oWmGU","{'neg': 0.29, 'neu': 0.541, 'pos': 0.17, 'compound': -0.6249}",-0.6249,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 22:09:07+00:00,"A Cyber Threat Intelligence Journey — from Hack The Box to Locked Shields
https://ift.tt/TREPSYz","{'neg': 0.331, 'neu': 0.497, 'pos': 0.171, 'compound': -0.4404}",-0.4404,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 20:44:40+00:00,"State cyber cell uses advanced tech to neutralise threats of fake news, malware, DDoS attacks
https://ift.tt/k6xbLJZ","{'neg': 0.496, 'neu': 0.426, 'pos': 0.078, 'compound': -0.8957}",-0.8957,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 20:09:31+00:00,"CYBER THREAT INTELLIGENCE
https://ift.tt/pjY8X5o","{'neg': 0.39, 'neu': 0.209, 'pos': 0.401, 'compound': 0.0258}",0.0258,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 19:24:29+00:00,"Cyber Threat Intelligence Analyst @ Rapid7
https://ift.tt/C9gkVil","{'neg': 0.297, 'neu': 0.396, 'pos': 0.307, 'compound': 0.0258}",0.0258,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 18:44:08+00:00,"Ascension reveals personal data of 437,329 patients exposed in cyberattack
https://ift.tt/u5DANWY","{'neg': 0.115, 'neu': 0.885, 'pos': 0.0, 'compound': -0.0772}",-0.0772,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 18:29:27+00:00,"Cyber fraud: HC orders SBI to release frozen funds
https://ift.tt/f0UrQMy","{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 16:24:44+00:00,"Three held for Rs 400 crore cyber fraud
https://ift.tt/7uK9ViP","{'neg': 0.322, 'neu': 0.678, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 16:04:16+00:00,"A look at Microsoft's Threat Intelligence Center, staffed largely by ex-intelligence and military personnel, which has become a key pillar of US cyber defense
https://ift.tt/MFR7g20","{'neg': 0.103, 'neu': 0.687, 'pos': 0.21, 'compound': 0.4767}",0.4767,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 15:49:52+00:00,"Microsoft Teams will soon block screen capture during meetings
https://ift.tt/WUj4HuS","{'neg': 0.244, 'neu': 0.756, 'pos': 0.0, 'compound': -0.4404}",-0.4404,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 15:49:51+00:00,"Fake AI video generators drop new Noodlophile infostealer malware
https://ift.tt/czxJWyp","{'neg': 0.568, 'neu': 0.432, 'pos': 0.0, 'compound': -0.8481}",-0.8481,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 14:49:22+00:00,"Operation Moonlander dismantled the botnet behind Anyproxy and 5socks cybercriminals services
https://ift.tt/nDWfZ8l","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 14:24:22+00:00,"How SIM swapping led to a $1.8M cyber fraud case
https://ift.tt/Zu2xYSL","{'neg': 0.297, 'neu': 0.703, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 13:54:29+00:00,"A look at Microsoft's Threat Intelligence Center, staffed largely by ex-intelligence and military personnel, which has become a key pillar of US cyber defense (Bloomberg)
https://ift.tt/bHISoQf","{'neg': 0.1, 'neu': 0.698, 'pos': 0.203, 'compound': 0.4767}",0.4767,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 13:34:27+00:00,"North Korea’s OtterCookie Malware Added a New Feature to Attack Windows, Linux, and macOS
https://ift.tt/UW3wLbr","{'neg': 0.368, 'neu': 0.632, 'pos': 0.0, 'compound': -0.7906}",-0.7906,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 12:05:16+00:00,"Steganography Challenge: My Solution, (Sat, May 10th)
https://ift.tt/50EM81l","{'neg': 0.0, 'neu': 0.625, 'pos': 0.375, 'compound': 0.3818}",0.3818,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 11:49:53+00:00,"BREAKING! Payal Ghosh becomes victim of Pakistan’s ‘Dance Of The Hillary’ malware attack amidst heightened India-Pakistan tensions
https://ift.tt/Trw3MFz","{'neg': 0.463, 'neu': 0.537, 'pos': 0.0, 'compound': -0.902}",-0.902,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 10:59:39+00:00,"Future-Proof Your Security: Implementing Proactive Cyber Threat Intelligence
https://ift.tt/AKNEZrp","{'neg': 0.189, 'neu': 0.314, 'pos': 0.497, 'compound': 0.5994}",0.5994,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 10:19:15+00:00,"Gmail fraud: A new cyber fraud email which bypasses Google’s security protocols; Know how it works and safeguard your money
https://ift.tt/Vi0juG7","{'neg': 0.27, 'neu': 0.567, 'pos': 0.163, 'compound': -0.6124}",-0.6124,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 07:34:39+00:00,"Google Pays $1.375 Billion to Texas Over Unauthorized Tracking and Biometric Data Collection
https://ift.tt/G4UBQjn","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 07:34:38+00:00,"Germany Shuts Down eXch Over $1.9B Laundering, Seizes €34M in Crypto and 8TB of Data
https://ift.tt/H8SGVxs","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 07:04:43+00:00,"Cyber Crime Wing Flags Fake Indo-Pak News, Malware-Laced APKs
https://ift.tt/y0kgx2S","{'neg': 0.452, 'neu': 0.548, 'pos': 0.0, 'compound': -0.765}",-0.765,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-10 02:39:05+00:00,"Malicious npm Packages Infect 3,200+ Cursor Users With Backdoor, Steal Credentials
https://ift.tt/fF6wq3C","{'neg': 0.419, 'neu': 0.581, 'pos': 0.0, 'compound': -0.802}",-0.802,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 23:34:16+00:00,"Mumbai Cyber Fraud: 37-Year-Old L&T Vice President Duped Of ₹98,000 In Credit Card Points Scam; Case Registered
https://ift.tt/FNmdALk","{'neg': 0.383, 'neu': 0.52, 'pos': 0.097, 'compound': -0.8271}",-0.8271,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 21:49:43+00:00,"SonicWall customers confront resurgence of actively exploited vulnerabilities
https://ift.tt/tgcD6s1","{'neg': 0.463, 'neu': 0.368, 'pos': 0.169, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 21:09:22+00:00,"Friday Squid Blogging: Japanese Divers Video Giant Squid
https://ift.tt/NBMgoYD","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 20:39:48+00:00,"After Pahalgam Attack, Hacktivists Unite Under #OpIndia
https://ift.tt/3Wdnr4L","{'neg': 0.3, 'neu': 0.7, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 20:29:40+00:00,"Rapid7 Launches Managed Detection & Response (MDR) for Enterprise
https://ift.tt/yJYNvL5","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 19:29:30+00:00,"LockBit Ransomware Gang Hacked, Operations Data Leaked
https://ift.tt/oCySHFh","{'neg': 0.667, 'neu': 0.333, 'pos': 0.0, 'compound': -0.875}",-0.875,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 19:24:32+00:00,"Cyber Threat Intelligence Consultant @ NCC Group
https://ift.tt/CmitEa8","{'neg': 0.27, 'neu': 0.45, 'pos': 0.279, 'compound': 0.0258}",0.0258,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 18:54:35+00:00,"Ascension says recent data breach affects over 430,000 patients
https://ift.tt/2N0FBUM","{'neg': 0.357, 'neu': 0.643, 'pos': 0.0, 'compound': -0.7184}",-0.7184,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 18:44:42+00:00,"Senators move to quash the use of Chinese AI system by federal contractors 
https://ift.tt/XKt1eVJ","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 18:44:41+00:00,"A cyber attack briefly disrupted South African Airways operations
https://ift.tt/Bnwljya","{'neg': 0.273, 'neu': 0.727, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 18:39:21+00:00,"Cyber Then & Now: Inside a 2-Decade Industry Evolution
https://ift.tt/kcz1Umr","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 18:24:06+00:00,"Russia’s COLDRIVER Hackers Evolve: “LostKeys” Malware Replaces Phishing in Strategic Attack
https://ift.tt/gCRf4dE","{'neg': 0.55, 'neu': 0.45, 'pos': 0.0, 'compound': -0.9001}",-0.9001,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:54:35+00:00,"Google Chrome to use on-device AI to detect tech support scams
https://ift.tt/9Q7Et8O","{'neg': 0.23, 'neu': 0.606, 'pos': 0.164, 'compound': -0.2732}",-0.2732,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:54:34+00:00,"Police dismantles botnet selling hacked routers as residential proxies
https://ift.tt/YimzNLK","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:54:33+00:00,"Google Chrome will use AI to block tech support scam websites
https://ift.tt/CxPwu7g","{'neg': 0.361, 'neu': 0.492, 'pos': 0.148, 'compound': -0.5994}",-0.5994,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:39:47+00:00,"BREAKING: 7,000-Device Proxy Botnet Using IoT, EoL Systems Dismantled in U.S. - Dutch Operation
https://ift.tt/mgADzaK","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:39:46+00:00,"OtterCookie v4 Adds VM Detection and Chrome, MetaMask Credential Theft Capabilities
https://ift.tt/eTlLhEF","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 17:04:25+00:00,"Commvault: Vulnerability Patch Works as Intended
https://ift.tt/1O7nM6c","{'neg': 0.0, 'neu': 0.455, 'pos': 0.545, 'compound': 0.7184}",0.7184,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 16:44:41+00:00,"Insight Partners Data Breach: Bigger Impact Than Anticipated
https://ift.tt/mC4ygbV","{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.7184}",-0.7184,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 16:29:36+00:00,"Chinese hackers behind attacks targeting SAP NetWeaver servers
https://ift.tt/0WfXiIF","{'neg': 0.266, 'neu': 0.734, 'pos': 0.0, 'compound': -0.4404}",-0.4404,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 15:09:17+00:00,"Germany takes down eXch cryptocurrency exchange, seizes servers
https://ift.tt/LhAckvR","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 14:59:09+00:00,"In Other News: India-Pakistan Cyberattacks, Radware Vulnerabilities, xAI Leak
https://ift.tt/U0M4aOR","{'neg': 0.333, 'neu': 0.667, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 14:49:31+00:00,"Cybersecurity Snapshot: U.K. NCSC’s Best Cyber Advice on AI Security, the Quantum Threat, API Risks, Mobile Malware and More
https://ift.tt/svP4SUr","{'neg': 0.3, 'neu': 0.495, 'pos': 0.205, 'compound': -0.4404}",-0.4404,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 14:14:42+00:00,"Popular Scraping Tool’s NPM Package Compromised in Supply Chain Attack
https://ift.tt/HbnIakC","{'neg': 0.203, 'neu': 0.608, 'pos': 0.189, 'compound': -0.0516}",-0.0516,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 13:49:35+00:00,"WatchGuard transitions new CEO
https://ift.tt/Wv2IXTp","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 13:39:42+00:00,"How Security Has Changed the Hacker Marketplace
https://ift.tt/bZBjOsQ","{'neg': 0.0, 'neu': 0.778, 'pos': 0.222, 'compound': 0.25}",0.25,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 13:39:41+00:00,"160,000 Impacted by Valsoft Data Breach
https://ift.tt/DOeui9z","{'neg': 0.455, 'neu': 0.545, 'pos': 0.0, 'compound': -0.7184}",-0.7184,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 13:39:40+00:00,"Maharashtra Cyber Fraud Case: Man Posing As SBI Official Cheats Mumbai Woman Of ₹46.64 Lakh
https://ift.tt/QEg0f7l","{'neg': 0.32, 'neu': 0.68, 'pos': 0.0, 'compound': -0.765}",-0.765,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 13:29:27+00:00,"LockBit ransomware gang breached, secrets exposed
https://ift.tt/1GNs5q6","{'neg': 0.558, 'neu': 0.442, 'pos': 0.0, 'compound': -0.743}",-0.743,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 12:54:45+00:00,"Malicious NPM Packages Target Cursor AI’s macOS Users
https://ift.tt/j2CgMFr","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 12:44:45+00:00,"Cybercriminal services target end-of-life routers, FBI warns
https://ift.tt/OjQSb70","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.1027}",-0.1027,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 12:05:34+00:00,"Rising Tides: Kelley Misata on Bringing Cybersecurity to Nonprofits
https://ift.tt/N57OAjs","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 12:05:33+00:00,"Initial Access Brokers Target Brazil Execs via NF-e Spam and Legit RMM Trials
https://ift.tt/aCk3zS2","{'neg': 0.161, 'neu': 0.839, 'pos': 0.0, 'compound': -0.3612}",-0.3612,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 12:05:32+00:00,"Deploying AI Agents? Learn to Secure Them Before Hackers Strike Your Business
https://ift.tt/73yI8Qh","{'neg': 0.091, 'neu': 0.667, 'pos': 0.242, 'compound': 0.5423}",0.5423,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 11:39:30+00:00,"Hackers hit deportation airline GlobalX, leak flight manifests, and leave an unsubtle message for “Donnie” Trump
https://ift.tt/kph0NXm","{'neg': 0.194, 'neu': 0.806, 'pos': 0.0, 'compound': -0.3818}",-0.3818,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 11:05:00+00:00,"LockBit Ransomware Gang Breached, Secrets Exposed
https://ift.tt/1GNs5q6","{'neg': 0.558, 'neu': 0.442, 'pos': 0.0, 'compound': -0.743}",-0.743,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 11:04:59+00:00,"Tripwire Patch Priority Index for April 2025
https://ift.tt/5pOWmza","{'neg': 0.0, 'neu': 0.7, 'pos': 0.3, 'compound': 0.4588}",0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 10:59:56+00:00,"VU#760160: libexpat library is vulnerable to DoS attacks through stack overflow
https://ift.tt/0NdJci9","{'neg': 0.324, 'neu': 0.676, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 10:54:22+00:00,"SAP Zero-Day Targeted Since January, Many Sectors Impacted 
https://ift.tt/3MFhIqA","{'neg': 0.385, 'neu': 0.615, 'pos': 0.0, 'compound': -0.7184}",-0.7184,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 10:34:36+00:00,"Beyond Vulnerability Management – Can You CVE What I CVE?
https://ift.tt/EAZeXgG","{'neg': 0.0, 'neu': 0.727, 'pos': 0.273, 'compound': 0.4588}",0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 10:29:16+00:00,"What Should You Consider When Choosing an AI Penetration Testing Company?
https://ift.tt/Rwsu6tS","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 10:14:45+00:00,"Company and Personal Data Compromised in Recent Insight Partners Hack 
https://ift.tt/IVNRMu9","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 09:44:18+00:00,"Russia-linked ColdRiver used LostKeys malware in recent attacks
https://ift.tt/OuzWTBi","{'neg': 0.496, 'neu': 0.504, 'pos': 0.0, 'compound': -0.7845}",-0.7845,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 08:44:43+00:00,"SonicWall fixed SMA 100 flaws that could be chained to execute arbitrary code
https://ift.tt/52sfIDA","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 08:24:01+00:00,"Valuable Information Leaked in LockBit Ransomware Hack 
https://ift.tt/J9WAt3D","{'neg': 0.592, 'neu': 0.23, 'pos': 0.178, 'compound': -0.802}",-0.802,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 07:34:33+00:00,"Google Rolls Out On-Device AI Protections to Detect Scams in Chrome and Android
https://ift.tt/sQDbG7Z","{'neg': 0.226, 'neu': 0.774, 'pos': 0.0, 'compound': -0.5859}",-0.5859,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 06:19:23+00:00,"MirrorFace’s Sneaky Cyber Spree: ROAMINGMOUSE and Upgraded ANEL Malware Hit Japan and Taiwan…
https://ift.tt/PR74Vu8","{'neg': 0.33, 'neu': 0.67, 'pos': 0.0, 'compound': -0.7096}",-0.7096,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 06:09:04+00:00,"Multiple vulnerabilities in GL-MT2500 and GL-MT2500A
https://ift.tt/oun80ZE","{'neg': 0.211, 'neu': 0.789, 'pos': 0.0, 'compound': -0.1531}",-0.1531,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 05:14:49+00:00,"Chinese Hackers Exploit SAP RCE Flaw CVE-2025-31324, Deploy Golang-Based SuperShell
https://ift.tt/byVqD97","{'neg': 0.286, 'neu': 0.714, 'pos': 0.0, 'compound': -0.6124}",-0.6124,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 05:09:31+00:00,"ISC Stormcast For Friday, May 9th, 2025 https://ift.tt/ygQ9YxB, (Fri, May 9th)
https://ift.tt/dYV0nAM","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-09 04:29:10+00:00,"Asian Organized Scam Centers Leads Cyber-Enabled Fraud
https://ift.tt/oTS31bM","{'neg': 0.556, 'neu': 0.444, 'pos': 0.0, 'compound': -0.8176}",-0.8176,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 22:59:37+00:00,"Inside LockBit: Defense Lessons from the Leaked LockBit Negotiations
https://ift.tt/nClpq6a","{'neg': 0.173, 'neu': 0.602, 'pos': 0.226, 'compound': 0.1779}",0.1779,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 22:24:04+00:00,"FBI: End-of-life routers hacked for cybercrime proxy networks
https://ift.tt/eEgBszV","{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.4019}",-0.4019,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 21:49:51+00:00,"`Dance of the Hillary` Virus: Pakistan-Linked Cyber Attack Targets Indians - All You Need To Know
https://ift.tt/edQuUE6","{'neg': 0.167, 'neu': 0.833, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:59:44+00:00,"Cisco fixes max severity IOS XE flaw letting attackers hijack devices
https://ift.tt/PTaECXz","{'neg': 0.252, 'neu': 0.748, 'pos': 0.0, 'compound': -0.5719}",-0.5719,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:29:28+00:00,"Sen. Murphy: Trump administration has ‘illegally gutted funding for cybersecurity’
https://ift.tt/0N7GyHq","{'neg': 0.0, 'neu': 1.0, 'pos': 0.0, 'compound': 0.0}",0.0,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:24:06+00:00,"Education giant Pearson hit by cyberattack exposing customer data
https://ift.tt/ZbRD6tM","{'neg': 0.189, 'neu': 0.811, 'pos': 0.0, 'compound': -0.2732}",-0.2732,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:24:05+00:00,"Supply chain attack hits npm package with 45,000 weekly downloads
https://ift.tt/FY0wWpE","{'neg': 0.231, 'neu': 0.769, 'pos': 0.0, 'compound': -0.4588}",-0.4588,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:24:04+00:00,"SonicWall Issues Patch for Exploit Chain in SMA Devices
https://ift.tt/vh01bzj","{'neg': 0.267, 'neu': 0.533, 'pos': 0.2, 'compound': -0.25}",-0.25,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 20:09:36+00:00,"Using AI to stop tech support scams in Chrome
https://ift.tt/R8cBSfE","{'neg': 0.382, 'neu': 0.446, 'pos': 0.172, 'compound': -0.5106}",-0.5106,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 19:39:51+00:00,"Email-Based Attacks Top Cyber-Insurance Claims
https://ift.tt/MUFXeCr","{'neg': 0.333, 'neu': 0.46, 'pos': 0.207, 'compound': -0.2732}",-0.2732,Cyber Threat Intelligence,Initial Config
-1001323386230,2025-05-08 19:14:29+00:00,"Cyber Threat Intelligence Analyst - SDS @ Santander
https://ift.tt/STKO4yr","{'neg': 0.27, 'neu': 0.45, 'pos': 0.279, 'compound': 0.0258}",0.0258,Cyber Threat Intelligence,Initial Config
